season,week,date,game_id,continuity_team,continuity_opponent,conference_matchup_type,continuity_team_role,continuity_team_spread,offense_vs_defense_edge,defense_vs_offense_edge,combined_component_edge,component_profile,continuity_team_ats_result,continuity_team_ats_margin,continuity_team_clv,source_flipped,combined_rule
2024,3,2024-09-14T19:30:00.000Z,401628483,Oregon,Oregon State,,Favorite,-17.666666666666668,42.0,16.0,58.0,balanced_both_5_plus,W,17.333333333333332,-2.5,False,offense_25_plus
2024,3,2024-09-14T19:30:00.000Z,401628483,Oregon,Oregon State,,Favorite,-17.666666666666668,42.0,16.0,58.0,balanced_both_5_plus,W,17.333333333333332,-2.5,False,either_component_25_plus
2024,3,2024-09-14T19:30:00.000Z,401628483,Oregon,Oregon State,,Favorite,-17.666666666666668,42.0,16.0,58.0,balanced_both_5_plus,W,17.333333333333332,-2.5,False,both_15_plus
2024,3,2024-09-14T19:30:00.000Z,401628484,Washington State,Washington,,Underdog,5.166666666666667,5.0,34.0,39.0,balanced_both_5_plus,W,10.166666666666668,2.0,False,both_positive
2024,3,2024-09-14T19:30:00.000Z,401628484,Washington State,Washington,,Underdog,5.166666666666667,5.0,34.0,39.0,balanced_both_5_plus,W,10.166666666666668,2.0,False,both_5_plus
2024,3,2024-09-14T19:30:00.000Z,401628484,Washington State,Washington,,Underdog,5.166666666666667,5.0,34.0,39.0,balanced_both_5_plus,W,10.166666666666668,2.0,False,defense_15_plus
2024,3,2024-09-14T19:30:00.000Z,401628484,Washington State,Washington,,Underdog,5.166666666666667,5.0,34.0,39.0,balanced_both_5_plus,W,10.166666666666668,2.0,False,defense_15_plus_off_nonnegative
2024,3,2024-09-14T19:30:00.000Z,401628484,Washington State,Washington,,Underdog,5.166666666666667,5.0,34.0,39.0,balanced_both_5_plus,W,10.166666666666668,2.0,False,defense_25_plus
2024,3,2024-09-14T19:30:00.000Z,401628484,Washington State,Washington,,Underdog,5.166666666666667,5.0,34.0,39.0,balanced_both_5_plus,W,10.166666666666668,2.0,False,either_component_25_plus
2024,4,2024-09-21T00:00:00.000Z,401628485,Nebraska,Illinois,P4_vs_P4,Favorite,-8.833333333333334,11.0,20.0,31.0,balanced_both_5_plus,L,-15.833333333333334,-1.0,False,both_positive
2024,4,2024-09-21T00:00:00.000Z,401628485,Nebraska,Illinois,P4_vs_P4,Favorite,-8.833333333333334,11.0,20.0,31.0,balanced_both_5_plus,L,-15.833333333333334,-1.0,False,both_5_plus
2024,4,2024-09-21T00:00:00.000Z,401628485,Nebraska,Illinois,P4_vs_P4,Favorite,-8.833333333333334,11.0,20.0,31.0,balanced_both_5_plus,L,-15.833333333333334,-1.0,False,defense_15_plus
2024,4,2024-09-21T00:00:00.000Z,401628485,Nebraska,Illinois,P4_vs_P4,Favorite,-8.833333333333334,11.0,20.0,31.0,balanced_both_5_plus,L,-15.833333333333334,-1.0,False,defense_15_plus_off_nonnegative
2024,4,2024-09-21T19:30:00.000Z,401628489,USC,Michigan,P4_vs_P4,Favorite,-4.166666666666667,4.0,25.0,29.0,defense_15_plus_off_nonnegative,L,-7.166666666666667,-1.0,False,both_positive
2024,4,2024-09-21T19:30:00.000Z,401628489,USC,Michigan,P4_vs_P4,Favorite,-4.166666666666667,4.0,25.0,29.0,defense_15_plus_off_nonnegative,L,-7.166666666666667,-1.0,False,defense_15_plus
2024,4,2024-09-21T19:30:00.000Z,401628489,USC,Michigan,P4_vs_P4,Favorite,-4.166666666666667,4.0,25.0,29.0,defense_15_plus_off_nonnegative,L,-7.166666666666667,-1.0,False,defense_15_plus_off_nonnegative
2024,4,2024-09-21T19:30:00.000Z,401628489,USC,Michigan,P4_vs_P4,Favorite,-4.166666666666667,4.0,25.0,29.0,defense_15_plus_off_nonnegative,L,-7.166666666666667,-1.0,False,defense_25_plus
2024,4,2024-09-21T19:30:00.000Z,401628489,USC,Michigan,P4_vs_P4,Favorite,-4.166666666666667,4.0,25.0,29.0,defense_15_plus_off_nonnegative,L,-7.166666666666667,-1.0,False,either_component_25_plus
2024,4,2024-09-21T23:00:00.000Z,401628491,Northwestern,Washington,P4_vs_P4,Underdog,11.833333333333334,12.0,69.0,81.0,balanced_both_5_plus,L,-7.166666666666666,-1.5,False,both_positive
2024,4,2024-09-21T23:00:00.000Z,401628491,Northwestern,Washington,P4_vs_P4,Underdog,11.833333333333334,12.0,69.0,81.0,balanced_both_5_plus,L,-7.166666666666666,-1.5,False,both_5_plus
2024,4,2024-09-21T23:00:00.000Z,401628491,Northwestern,Washington,P4_vs_P4,Underdog,11.833333333333334,12.0,69.0,81.0,balanced_both_5_plus,L,-7.166666666666666,-1.5,False,defense_15_plus
2024,4,2024-09-21T23:00:00.000Z,401628491,Northwestern,Washington,P4_vs_P4,Underdog,11.833333333333334,12.0,69.0,81.0,balanced_both_5_plus,L,-7.166666666666666,-1.5,False,defense_15_plus_off_nonnegative
2024,4,2024-09-21T23:00:00.000Z,401628491,Northwestern,Washington,P4_vs_P4,Underdog,11.833333333333334,12.0,69.0,81.0,balanced_both_5_plus,L,-7.166666666666666,-1.5,False,defense_25_plus
2024,4,2024-09-21T23:00:00.000Z,401628491,Northwestern,Washington,P4_vs_P4,Underdog,11.833333333333334,12.0,69.0,81.0,balanced_both_5_plus,L,-7.166666666666666,-1.5,False,either_component_25_plus
2024,4,2024-09-21T19:30:00.000Z,401628494,Virginia Tech,Rutgers,P4_vs_P4,Favorite,-3.25,16.0,8.0,24.0,balanced_both_5_plus,L,-6.25,0.0,False,both_positive
2024,4,2024-09-21T19:30:00.000Z,401628494,Virginia Tech,Rutgers,P4_vs_P4,Favorite,-3.25,16.0,8.0,24.0,balanced_both_5_plus,L,-6.25,0.0,False,both_5_plus
2024,4,2024-09-21T19:30:00.000Z,401628494,Virginia Tech,Rutgers,P4_vs_P4,Favorite,-3.25,16.0,8.0,24.0,balanced_both_5_plus,L,-6.25,0.0,False,offense_15_plus
2024,4,2024-09-21T19:30:00.000Z,401628494,Virginia Tech,Rutgers,P4_vs_P4,Favorite,-3.25,16.0,8.0,24.0,balanced_both_5_plus,L,-6.25,0.0,False,offense_15_plus_def_nonnegative
2024,3,2024-09-14T19:30:00.000Z,401628978,Notre Dame,Purdue,Other,Favorite,-8.666666666666666,15.0,4.0,19.0,offense_15_plus_def_nonnegative,W,50.333333333333336,-3.5,False,both_positive
2024,3,2024-09-14T19:30:00.000Z,401628978,Notre Dame,Purdue,Other,Favorite,-8.666666666666666,15.0,4.0,19.0,offense_15_plus_def_nonnegative,W,50.333333333333336,-3.5,False,offense_15_plus
2024,3,2024-09-14T19:30:00.000Z,401628978,Notre Dame,Purdue,Other,Favorite,-8.666666666666666,15.0,4.0,19.0,offense_15_plus_def_nonnegative,W,50.333333333333336,-3.5,False,offense_15_plus_def_nonnegative
2024,4,2024-09-21T19:30:00.000Z,401628979,Miami (OH),Notre Dame,Other,Underdog,27.333333333333332,19.0,9.0,28.0,balanced_both_5_plus,W,2.333333333333332,-1.0,False,both_positive
2024,4,2024-09-21T19:30:00.000Z,401628979,Miami (OH),Notre Dame,Other,Underdog,27.333333333333332,19.0,9.0,28.0,balanced_both_5_plus,W,2.333333333333332,-1.0,False,both_5_plus
2024,4,2024-09-21T19:30:00.000Z,401628979,Miami (OH),Notre Dame,Other,Underdog,27.333333333333332,19.0,9.0,28.0,balanced_both_5_plus,W,2.333333333333332,-1.0,False,offense_15_plus
2024,4,2024-09-21T19:30:00.000Z,401628979,Miami (OH),Notre Dame,Other,Underdog,27.333333333333332,19.0,9.0,28.0,balanced_both_5_plus,W,2.333333333333332,-1.0,False,offense_15_plus_def_nonnegative
2024,1,2024-08-31T19:30:00.000Z,401634304,Syracuse,Ohio,P4_vs_G6,Favorite,-17.333333333333332,48.0,45.0,93.0,balanced_both_5_plus,L,-1.333333333333332,,False,both_positive
2024,1,2024-08-31T19:30:00.000Z,401634304,Syracuse,Ohio,P4_vs_G6,Favorite,-17.333333333333332,48.0,45.0,93.0,balanced_both_5_plus,L,-1.333333333333332,,False,both_5_plus
2024,1,2024-08-31T19:30:00.000Z,401634304,Syracuse,Ohio,P4_vs_G6,Favorite,-17.333333333333332,48.0,45.0,93.0,balanced_both_5_plus,L,-1.333333333333332,,False,offense_15_plus
2024,1,2024-08-31T19:30:00.000Z,401634304,Syracuse,Ohio,P4_vs_G6,Favorite,-17.333333333333332,48.0,45.0,93.0,balanced_both_5_plus,L,-1.333333333333332,,False,defense_15_plus
2024,1,2024-08-31T19:30:00.000Z,401634304,Syracuse,Ohio,P4_vs_G6,Favorite,-17.333333333333332,48.0,45.0,93.0,balanced_both_5_plus,L,-1.333333333333332,,False,offense_15_plus_def_nonnegative
2024,1,2024-08-31T19:30:00.000Z,401634304,Syracuse,Ohio,P4_vs_G6,Favorite,-17.333333333333332,48.0,45.0,93.0,balanced_both_5_plus,L,-1.333333333333332,,False,defense_15_plus_off_nonnegative
2024,1,2024-08-31T19:30:00.000Z,401634304,Syracuse,Ohio,P4_vs_G6,Favorite,-17.333333333333332,48.0,45.0,93.0,balanced_both_5_plus,L,-1.333333333333332,,False,offense_25_plus
2024,1,2024-08-31T19:30:00.000Z,401634304,Syracuse,Ohio,P4_vs_G6,Favorite,-17.333333333333332,48.0,45.0,93.0,balanced_both_5_plus,L,-1.333333333333332,,False,defense_25_plus
2024,1,2024-08-31T19:30:00.000Z,401634304,Syracuse,Ohio,P4_vs_G6,Favorite,-17.333333333333332,48.0,45.0,93.0,balanced_both_5_plus,L,-1.333333333333332,,False,either_component_25_plus
2024,1,2024-08-31T19:30:00.000Z,401634304,Syracuse,Ohio,P4_vs_G6,Favorite,-17.333333333333332,48.0,45.0,93.0,balanced_both_5_plus,L,-1.333333333333332,,False,both_15_plus
2024,1,2024-09-02T23:30:00.000Z,401634306,Boston College,Florida State,P4_vs_P4,Underdog,16.5,20.0,-3.0,17.0,offense_led_mixed,W,31.5,0.0,False,offense_15_plus
2024,1,2024-09-02T23:30:00.000Z,401634306,Boston College,Florida State,P4_vs_P4,Underdog,16.5,20.0,-3.0,17.0,offense_led_mixed,W,31.5,0.0,False,offense_led_mixed
2024,4,2024-09-20T23:30:00.000Z,401634766,Syracuse,Stanford,P4_vs_P4,Favorite,-8.833333333333334,16.0,-2.0,14.0,offense_led_mixed,L,-10.833333333333334,-2.0,False,offense_15_plus
2024,4,2024-09-20T23:30:00.000Z,401634766,Syracuse,Stanford,P4_vs_P4,Favorite,-8.833333333333334,16.0,-2.0,14.0,offense_led_mixed,L,-10.833333333333334,-2.0,False,offense_led_mixed
2024,1,2024-08-24T16:00:00.000Z,401635525,Georgia Tech,Florida State,P4_vs_P4,Underdog,10.666666666666666,23.0,-7.0,16.0,offense_led_mixed,W,13.666666666666666,,False,offense_15_plus
2024,1,2024-08-24T16:00:00.000Z,401635525,Georgia Tech,Florida State,P4_vs_P4,Underdog,10.666666666666666,23.0,-7.0,16.0,offense_led_mixed,W,13.666666666666666,,False,offense_led_mixed
2024,2,2024-09-07T01:00:00.000Z,401635533,Northwestern,Duke,P4_vs_P4,Favorite,-2.1666666666666665,7.0,35.0,42.0,balanced_both_5_plus,L,-8.166666666666666,-1.0,False,both_positive
2024,2,2024-09-07T01:00:00.000Z,401635533,Northwestern,Duke,P4_vs_P4,Favorite,-2.1666666666666665,7.0,35.0,42.0,balanced_both_5_plus,L,-8.166666666666666,-1.0,False,both_5_plus
2024,2,2024-09-07T01:00:00.000Z,401635533,Northwestern,Duke,P4_vs_P4,Favorite,-2.1666666666666665,7.0,35.0,42.0,balanced_both_5_plus,L,-8.166666666666666,-1.0,False,defense_15_plus
2024,2,2024-09-07T01:00:00.000Z,401635533,Northwestern,Duke,P4_vs_P4,Favorite,-2.1666666666666665,7.0,35.0,42.0,balanced_both_5_plus,L,-8.166666666666666,-1.0,False,defense_15_plus_off_nonnegative
2024,2,2024-09-07T01:00:00.000Z,401635533,Northwestern,Duke,P4_vs_P4,Favorite,-2.1666666666666665,7.0,35.0,42.0,balanced_both_5_plus,L,-8.166666666666666,-1.0,False,defense_25_plus
2024,2,2024-09-07T01:00:00.000Z,401635533,Northwestern,Duke,P4_vs_P4,Favorite,-2.1666666666666665,7.0,35.0,42.0,balanced_both_5_plus,L,-8.166666666666666,-1.0,False,either_component_25_plus
2024,2,2024-09-07T16:00:00.000Z,401635534,Syracuse,Georgia Tech,P4_vs_P4,Underdog,2.8333333333333335,32.0,-16.0,16.0,offense_led_mixed,W,5.833333333333334,-0.5,True,offense_15_plus
2024,2,2024-09-07T16:00:00.000Z,401635534,Syracuse,Georgia Tech,P4_vs_P4,Underdog,2.8333333333333335,32.0,-16.0,16.0,offense_led_mixed,W,5.833333333333334,-0.5,True,offense_25_plus
2024,2,2024-09-07T16:00:00.000Z,401635534,Syracuse,Georgia Tech,P4_vs_P4,Underdog,2.8333333333333335,32.0,-16.0,16.0,offense_led_mixed,W,5.833333333333334,-0.5,True,either_component_25_plus
2024,2,2024-09-07T16:00:00.000Z,401635534,Syracuse,Georgia Tech,P4_vs_P4,Underdog,2.8333333333333335,32.0,-16.0,16.0,offense_led_mixed,W,5.833333333333334,-0.5,True,offense_led_mixed
2024,2,2024-09-07T19:30:00.000Z,401635535,Jacksonville State,Louisville,G6_vs_P4,Underdog,28.5,-18.0,24.0,6.0,defense_led_mixed,L,-6.5,-2.0,False,defense_15_plus
2024,2,2024-09-07T19:30:00.000Z,401635535,Jacksonville State,Louisville,G6_vs_P4,Underdog,28.5,-18.0,24.0,6.0,defense_led_mixed,L,-6.5,-2.0,False,defense_led_mixed
2024,2,2024-09-07T19:30:00.000Z,401635537,Charlotte,North Carolina,G6_vs_P4,Underdog,21.5,29.0,20.0,49.0,balanced_both_5_plus,W,3.5,0.5,False,both_positive
2024,2,2024-09-07T19:30:00.000Z,401635537,Charlotte,North Carolina,G6_vs_P4,Underdog,21.5,29.0,20.0,49.0,balanced_both_5_plus,W,3.5,0.5,False,both_5_plus
2024,2,2024-09-07T19:30:00.000Z,401635537,Charlotte,North Carolina,G6_vs_P4,Underdog,21.5,29.0,20.0,49.0,balanced_both_5_plus,W,3.5,0.5,False,offense_15_plus
2024,2,2024-09-07T19:30:00.000Z,401635537,Charlotte,North Carolina,G6_vs_P4,Underdog,21.5,29.0,20.0,49.0,balanced_both_5_plus,W,3.5,0.5,False,defense_15_plus
2024,2,2024-09-07T19:30:00.000Z,401635537,Charlotte,North Carolina,G6_vs_P4,Underdog,21.5,29.0,20.0,49.0,balanced_both_5_plus,W,3.5,0.5,False,offense_15_plus_def_nonnegative
2024,2,2024-09-07T19:30:00.000Z,401635537,Charlotte,North Carolina,G6_vs_P4,Underdog,21.5,29.0,20.0,49.0,balanced_both_5_plus,W,3.5,0.5,False,defense_15_plus_off_nonnegative
2024,2,2024-09-07T19:30:00.000Z,401635537,Charlotte,North Carolina,G6_vs_P4,Underdog,21.5,29.0,20.0,49.0,balanced_both_5_plus,W,3.5,0.5,False,offense_25_plus
2024,2,2024-09-07T19:30:00.000Z,401635537,Charlotte,North Carolina,G6_vs_P4,Underdog,21.5,29.0,20.0,49.0,balanced_both_5_plus,W,3.5,0.5,False,either_component_25_plus
2024,2,2024-09-07T19:30:00.000Z,401635537,Charlotte,North Carolina,G6_vs_P4,Underdog,21.5,29.0,20.0,49.0,balanced_both_5_plus,W,3.5,0.5,False,both_15_plus
2024,2,2024-09-07T20:30:00.000Z,401635540,Virginia Tech,Marshall,P4_vs_G6,Favorite,-20.666666666666668,38.0,10.0,48.0,balanced_both_5_plus,L,-3.666666666666668,4.0,False,both_positive
2024,2,2024-09-07T20:30:00.000Z,401635540,Virginia Tech,Marshall,P4_vs_G6,Favorite,-20.666666666666668,38.0,10.0,48.0,balanced_both_5_plus,L,-3.666666666666668,4.0,False,both_5_plus
2024,2,2024-09-07T20:30:00.000Z,401635540,Virginia Tech,Marshall,P4_vs_G6,Favorite,-20.666666666666668,38.0,10.0,48.0,balanced_both_5_plus,L,-3.666666666666668,4.0,False,offense_15_plus
2024,2,2024-09-07T20:30:00.000Z,401635540,Virginia Tech,Marshall,P4_vs_G6,Favorite,-20.666666666666668,38.0,10.0,48.0,balanced_both_5_plus,L,-3.666666666666668,4.0,False,offense_15_plus_def_nonnegative
2024,2,2024-09-07T20:30:00.000Z,401635540,Virginia Tech,Marshall,P4_vs_G6,Favorite,-20.666666666666668,38.0,10.0,48.0,balanced_both_5_plus,L,-3.666666666666668,4.0,False,offense_25_plus
2024,2,2024-09-07T20:30:00.000Z,401635540,Virginia Tech,Marshall,P4_vs_G6,Favorite,-20.666666666666668,38.0,10.0,48.0,balanced_both_5_plus,L,-3.666666666666668,4.0,False,either_component_25_plus
2024,3,2024-09-15T02:30:00.000Z,401635541,California,San Diego State,P4_vs_G6,Favorite,-18.666666666666668,36.0,17.0,53.0,balanced_both_5_plus,W,2.333333333333332,0.0,False,both_positive
2024,3,2024-09-15T02:30:00.000Z,401635541,California,San Diego State,P4_vs_G6,Favorite,-18.666666666666668,36.0,17.0,53.0,balanced_both_5_plus,W,2.333333333333332,0.0,False,both_5_plus
2024,3,2024-09-15T02:30:00.000Z,401635541,California,San Diego State,P4_vs_G6,Favorite,-18.666666666666668,36.0,17.0,53.0,balanced_both_5_plus,W,2.333333333333332,0.0,False,offense_15_plus
2024,3,2024-09-15T02:30:00.000Z,401635541,California,San Diego State,P4_vs_G6,Favorite,-18.666666666666668,36.0,17.0,53.0,balanced_both_5_plus,W,2.333333333333332,0.0,False,defense_15_plus
2024,3,2024-09-15T02:30:00.000Z,401635541,California,San Diego State,P4_vs_G6,Favorite,-18.666666666666668,36.0,17.0,53.0,balanced_both_5_plus,W,2.333333333333332,0.0,False,offense_15_plus_def_nonnegative
2024,3,2024-09-15T02:30:00.000Z,401635541,California,San Diego State,P4_vs_G6,Favorite,-18.666666666666668,36.0,17.0,53.0,balanced_both_5_plus,W,2.333333333333332,0.0,False,defense_15_plus_off_nonnegative
2024,3,2024-09-15T02:30:00.000Z,401635541,California,San Diego State,P4_vs_G6,Favorite,-18.666666666666668,36.0,17.0,53.0,balanced_both_5_plus,W,2.333333333333332,0.0,False,offense_25_plus
2024,3,2024-09-15T02:30:00.000Z,401635541,California,San Diego State,P4_vs_G6,Favorite,-18.666666666666668,36.0,17.0,53.0,balanced_both_5_plus,W,2.333333333333332,0.0,False,either_component_25_plus
2024,3,2024-09-15T02:30:00.000Z,401635541,California,San Diego State,P4_vs_G6,Favorite,-18.666666666666668,36.0,17.0,53.0,balanced_both_5_plus,W,2.333333333333332,0.0,False,both_15_plus
2024,3,2024-09-14T16:00:00.000Z,401635542,Memphis,Florida State,G6_vs_P4,Underdog,6.833333333333333,14.0,9.0,23.0,balanced_both_5_plus,W,14.833333333333332,0.0,False,both_positive
2024,3,2024-09-14T16:00:00.000Z,401635542,Memphis,Florida State,G6_vs_P4,Underdog,6.833333333333333,14.0,9.0,23.0,balanced_both_5_plus,W,14.833333333333332,0.0,False,both_5_plus
2024,3,2024-09-14T19:30:00.000Z,401635547,West Virginia,Pittsburgh,P4_vs_P4,Favorite,-2.0,27.0,-13.0,14.0,offense_led_mixed,L,-6.0,-4.0,True,offense_15_plus
2024,3,2024-09-14T19:30:00.000Z,401635547,West Virginia,Pittsburgh,P4_vs_P4,Favorite,-2.0,27.0,-13.0,14.0,offense_led_mixed,L,-6.0,-4.0,True,offense_25_plus
2024,3,2024-09-14T19:30:00.000Z,401635547,West Virginia,Pittsburgh,P4_vs_P4,Favorite,-2.0,27.0,-13.0,14.0,offense_led_mixed,L,-6.0,-4.0,True,either_component_25_plus
2024,3,2024-09-14T19:30:00.000Z,401635547,West Virginia,Pittsburgh,P4_vs_P4,Favorite,-2.0,27.0,-13.0,14.0,offense_led_mixed,L,-6.0,-4.0,True,offense_led_mixed
2024,3,2024-09-14T22:00:00.000Z,401635548,Virginia Tech,Old Dominion,P4_vs_G6,Favorite,-15.333333333333334,39.0,-8.0,31.0,offense_led_mixed,W,4.666666666666666,0.0,False,offense_15_plus
2024,3,2024-09-14T22:00:00.000Z,401635548,Virginia Tech,Old Dominion,P4_vs_G6,Favorite,-15.333333333333334,39.0,-8.0,31.0,offense_led_mixed,W,4.666666666666666,0.0,False,offense_25_plus
2024,3,2024-09-14T22:00:00.000Z,401635548,Virginia Tech,Old Dominion,P4_vs_G6,Favorite,-15.333333333333334,39.0,-8.0,31.0,offense_led_mixed,W,4.666666666666666,0.0,False,either_component_25_plus
2024,3,2024-09-14T22:00:00.000Z,401635548,Virginia Tech,Old Dominion,P4_vs_G6,Favorite,-15.333333333333334,39.0,-8.0,31.0,offense_led_mixed,W,4.666666666666666,0.0,False,offense_led_mixed
2024,4,2024-09-21T23:00:00.000Z,401635551,California,Florida State,P4_vs_P4,Underdog,2.8333333333333335,19.0,10.0,29.0,balanced_both_5_plus,L,-2.1666666666666665,-0.5,False,both_positive
2024,4,2024-09-21T23:00:00.000Z,401635551,California,Florida State,P4_vs_P4,Underdog,2.8333333333333335,19.0,10.0,29.0,balanced_both_5_plus,L,-2.1666666666666665,-0.5,False,both_5_plus
2024,4,2024-09-21T23:00:00.000Z,401635551,California,Florida State,P4_vs_P4,Underdog,2.8333333333333335,19.0,10.0,29.0,balanced_both_5_plus,L,-2.1666666666666665,-0.5,False,offense_15_plus
2024,4,2024-09-21T23:00:00.000Z,401635551,California,Florida State,P4_vs_P4,Underdog,2.8333333333333335,19.0,10.0,29.0,balanced_both_5_plus,L,-2.1666666666666665,-0.5,False,offense_15_plus_def_nonnegative
2024,4,2024-09-21T20:00:00.000Z,401635553,Duke,Middle Tennessee,P4_vs_G6,Favorite,-14.666666666666666,21.0,0.0,21.0,offense_15_plus_def_nonnegative,W,13.333333333333334,0.5,False,offense_15_plus
2024,4,2024-09-21T20:00:00.000Z,401635553,Duke,Middle Tennessee,P4_vs_G6,Favorite,-14.666666666666666,21.0,0.0,21.0,offense_15_plus_def_nonnegative,W,13.333333333333334,0.5,False,offense_15_plus_def_nonnegative
2024,4,2024-09-21T23:00:00.000Z,401635555,South Florida,Miami,G6_vs_P4,Underdog,16.333333333333332,34.0,-21.0,13.0,offense_led_mixed,L,-18.666666666666668,2.0,True,offense_15_plus
2024,4,2024-09-21T23:00:00.000Z,401635555,South Florida,Miami,G6_vs_P4,Underdog,16.333333333333332,34.0,-21.0,13.0,offense_led_mixed,L,-18.666666666666668,2.0,True,offense_25_plus
2024,4,2024-09-21T23:00:00.000Z,401635555,South Florida,Miami,G6_vs_P4,Underdog,16.333333333333332,34.0,-21.0,13.0,offense_led_mixed,L,-18.666666666666668,2.0,True,either_component_25_plus
2024,4,2024-09-21T23:00:00.000Z,401635555,South Florida,Miami,G6_vs_P4,Underdog,16.333333333333332,34.0,-21.0,13.0,offense_led_mixed,L,-18.666666666666668,2.0,True,offense_led_mixed
2024,4,2024-09-21T21:00:00.000Z,401635557,TCU,SMU,P4_vs_P4,Favorite,-1.6666666666666667,3.0,14.0,17.0,balanced_both_positive,L,-25.666666666666668,-1.0,False,both_positive
2024,4,2024-09-21T18:00:00.000Z,401635558,Virginia,Coastal Carolina,P4_vs_G6,Favorite,-3.5,39.0,24.0,63.0,balanced_both_5_plus,W,15.5,0.5,False,both_positive
2024,4,2024-09-21T18:00:00.000Z,401635558,Virginia,Coastal Carolina,P4_vs_G6,Favorite,-3.5,39.0,24.0,63.0,balanced_both_5_plus,W,15.5,0.5,False,both_5_plus
2024,4,2024-09-21T18:00:00.000Z,401635558,Virginia,Coastal Carolina,P4_vs_G6,Favorite,-3.5,39.0,24.0,63.0,balanced_both_5_plus,W,15.5,0.5,False,offense_15_plus
2024,4,2024-09-21T18:00:00.000Z,401635558,Virginia,Coastal Carolina,P4_vs_G6,Favorite,-3.5,39.0,24.0,63.0,balanced_both_5_plus,W,15.5,0.5,False,defense_15_plus
2024,4,2024-09-21T18:00:00.000Z,401635558,Virginia,Coastal Carolina,P4_vs_G6,Favorite,-3.5,39.0,24.0,63.0,balanced_both_5_plus,W,15.5,0.5,False,offense_15_plus_def_nonnegative
2024,4,2024-09-21T18:00:00.000Z,401635558,Virginia,Coastal Carolina,P4_vs_G6,Favorite,-3.5,39.0,24.0,63.0,balanced_both_5_plus,W,15.5,0.5,False,defense_15_plus_off_nonnegative
2024,4,2024-09-21T18:00:00.000Z,401635558,Virginia,Coastal Carolina,P4_vs_G6,Favorite,-3.5,39.0,24.0,63.0,balanced_both_5_plus,W,15.5,0.5,False,offense_25_plus
2024,4,2024-09-21T18:00:00.000Z,401635558,Virginia,Coastal Carolina,P4_vs_G6,Favorite,-3.5,39.0,24.0,63.0,balanced_both_5_plus,W,15.5,0.5,False,either_component_25_plus
2024,4,2024-09-21T18:00:00.000Z,401635558,Virginia,Coastal Carolina,P4_vs_G6,Favorite,-3.5,39.0,24.0,63.0,balanced_both_5_plus,W,15.5,0.5,False,both_15_plus
2024,2,2024-09-07T23:00:00.000Z,401635639,Virginia,Wake Forest,P4_vs_P4,Favorite,-0.5,11.0,7.0,18.0,balanced_both_5_plus,W,0.5,1.5,False,both_positive
2024,2,2024-09-07T23:00:00.000Z,401635639,Virginia,Wake Forest,P4_vs_P4,Favorite,-0.5,11.0,7.0,18.0,balanced_both_5_plus,W,0.5,1.5,False,both_5_plus
2024,1,2024-09-01T02:30:00.000Z,401636608,Arizona,New Mexico,P4_vs_G6,Favorite,-29.166666666666668,16.0,36.0,52.0,balanced_both_5_plus,L,-7.166666666666668,,False,both_positive
2024,1,2024-09-01T02:30:00.000Z,401636608,Arizona,New Mexico,P4_vs_G6,Favorite,-29.166666666666668,16.0,36.0,52.0,balanced_both_5_plus,L,-7.166666666666668,,False,both_5_plus
2024,1,2024-09-01T02:30:00.000Z,401636608,Arizona,New Mexico,P4_vs_G6,Favorite,-29.166666666666668,16.0,36.0,52.0,balanced_both_5_plus,L,-7.166666666666668,,False,offense_15_plus
2024,1,2024-09-01T02:30:00.000Z,401636608,Arizona,New Mexico,P4_vs_G6,Favorite,-29.166666666666668,16.0,36.0,52.0,balanced_both_5_plus,L,-7.166666666666668,,False,defense_15_plus
2024,1,2024-09-01T02:30:00.000Z,401636608,Arizona,New Mexico,P4_vs_G6,Favorite,-29.166666666666668,16.0,36.0,52.0,balanced_both_5_plus,L,-7.166666666666668,,False,offense_15_plus_def_nonnegative
2024,1,2024-09-01T02:30:00.000Z,401636608,Arizona,New Mexico,P4_vs_G6,Favorite,-29.166666666666668,16.0,36.0,52.0,balanced_both_5_plus,L,-7.166666666666668,,False,defense_15_plus_off_nonnegative
2024,1,2024-09-01T02:30:00.000Z,401636608,Arizona,New Mexico,P4_vs_G6,Favorite,-29.166666666666668,16.0,36.0,52.0,balanced_both_5_plus,L,-7.166666666666668,,False,defense_25_plus
2024,1,2024-09-01T02:30:00.000Z,401636608,Arizona,New Mexico,P4_vs_G6,Favorite,-29.166666666666668,16.0,36.0,52.0,balanced_both_5_plus,L,-7.166666666666668,,False,either_component_25_plus
2024,1,2024-09-01T02:30:00.000Z,401636608,Arizona,New Mexico,P4_vs_G6,Favorite,-29.166666666666668,16.0,36.0,52.0,balanced_both_5_plus,L,-7.166666666666668,,False,both_15_plus
2024,2,2024-09-07T22:30:00.000Z,401636617,Sam Houston,UCF,G6_vs_P4,Underdog,21.5,3.0,26.0,29.0,defense_15_plus_off_nonnegative,L,-9.5,2.0,False,both_positive
2024,2,2024-09-07T22:30:00.000Z,401636617,Sam Houston,UCF,G6_vs_P4,Underdog,21.5,3.0,26.0,29.0,defense_15_plus_off_nonnegative,L,-9.5,2.0,False,defense_15_plus
2024,2,2024-09-07T22:30:00.000Z,401636617,Sam Houston,UCF,G6_vs_P4,Underdog,21.5,3.0,26.0,29.0,defense_15_plus_off_nonnegative,L,-9.5,2.0,False,defense_15_plus_off_nonnegative
