flag,reason,game_id,cfbd_game_id,week,date,away_team,home_team,neutral_site,away_power,home_power,stored_home_hfa,hfa_used,stored_projected_margin_home,expected_margin_home,projection_diff_pts,stored_projected_spread,expected_projected_spread,market_spread,projected_total,market_total
OK,,g617,,9,2026-10-31,Southern Miss,UL-Monroe,False,-16.623315,-20.260815,1.5,2.6,-1.0375,-1.0374999999999992,-8.881784197001252e-16,Southern Miss -1,Southern Miss -1,,53.9,
OK,,g623,401866453,10,2026-11-03,Ohio,Akron,False,-11.000815,-17.863315,0.7,2.6,-4.2625,-4.262500000000001,8.881784197001252e-16,Ohio -4.3,Ohio -4.3,,42.2,
OK,,g625,401866456,10,2026-11-04,Central Michigan,Eastern Michigan,True,-12.708315,-14.605815,1.5,0.0,-1.8975,-1.897499999999999,-8.881784197001252e-16,Central Michigan -1.9,Central Michigan -1.9,,48.8,
OK,,g639,,10,2026-11-07,Old Dominion,Coastal Carolina,False,-4.468315,-13.545815,2.3,2.6,-6.4775,-6.477500000000001,8.881784197001252e-16,Old Dominion -6.5,Old Dominion -6.5,,50.5,
OK,,g650,401856854,10,2026-11-07,Oklahoma State,Kansas State,False,5.731685,8.431685,3.8,2.6,5.3,5.300000000000001,-8.881784197001252e-16,Kansas State -5.3,Kansas State -5.3,,54.75,
OK,,g657,401856742,10,2026-11-07,Vanderbilt,Mississippi State,False,9.899185,5.199185,2.6,2.6,-2.1,-2.099999999999999,-8.881784197001252e-16,Vanderbilt -2.1,Vanderbilt -2.1,,57.15,
OK,,g664,401858513,10,2026-11-07,Iowa,Northwestern,False,12.776685,4.054185,2.1,2.6,-6.1225,-6.1225000000000005,8.881784197001252e-16,Iowa -6.1,Iowa -6.1,,46.25,
OK,,g670,401858288,10,2026-11-07,Virginia Tech,SMU,False,8.726685,12.461685,3.4,2.6,6.335,6.334999999999999,8.881784197001252e-16,SMU -6.3,SMU -6.3,,52.6,
OK,,g671,401864534,10,2026-11-07,Northern Illinois,San Jose State,False,-18.268315,-15.120815,2.5,2.6,5.7475,5.7475000000000005,-8.881784197001252e-16,San Jose State -5.7,San Jose State -5.7,,48.9,
OK,,g672,401856744,10,2026-11-07,Texas A&M,South Carolina,False,20.716685,12.736685,2.3,2.6,-5.38,-5.379999999999999,-8.881784197001252e-16,Texas A&M -5.4,Texas A&M -5.4,,51.15,
OK,,g685,401858517,10,2026-11-07,Rutgers,Wisconsin,False,1.309185,5.811685,2.0,2.6,7.1025,7.102499999999999,8.881784197001252e-16,Wisconsin -7.1,Wisconsin -7.1,,49.1,
OK,,g688,401866460,11,2026-11-10,Ohio,Miami-OH,False,-11.000815,-7.033315,2.7,2.6,6.5675,6.567499999999999,8.881784197001252e-16,Miami-OH -6.6,Miami-OH -6.6,,40.95,
OK,,g689,401866461,11,2026-11-11,Buffalo,Ball State,False,-14.100815,-22.278315,1.5,2.6,-5.5775,-5.577499999999999,-8.881784197001252e-16,Buffalo -5.6,Buffalo -5.6,,46.35,
OK,,g706,,11,2026-11-14,Florida International,Delaware,False,-13.748315,-10.825815,2.5,2.6,5.5225,5.522499999999999,8.881784197001252e-16,Delaware -5.5,Delaware -5.5,,57.3,
OK,,g717,,11,2026-11-14,Appalachian State,Marshall,False,-11.408315,-7.870815,1.3,2.6,6.1375,6.137499999999999,8.881784197001252e-16,Marshall -6.1,Marshall -6.1,,59.25,
OK,,g721,401856886,11,2026-11-14,Auburn,Mississippi State,False,12.364185,5.199185,2.6,2.6,-4.565,-4.565000000000001,8.881784197001252e-16,Auburn -4.6,Auburn -4.6,,51.35,
OK,,g726,401864536,11,2026-11-14,Nevada,Northern Illinois,False,-13.638315,-18.268315,1.1,2.6,-2.03,-2.0300000000000007,8.881784197001252e-16,Nevada -2,Nevada -2,,46.5,
OK,,g748,401858295,11,2026-11-14,California,Virginia,False,2.529185,7.764185,3.3,2.6,7.835,7.835000000000001,-8.881784197001252e-16,Virginia -7.8,Virginia -7.8,,50.3,
OK,,g752,,11,2026-11-14,Jacksonville State,Western Kentucky,False,-9.053315,-6.748315,2.8,2.6,4.905,4.904999999999999,8.881784197001252e-16,Western Kentucky -4.9,Western Kentucky -4.9,,56.5,
OK,,g760,401862830,12,2026-11-19,Rice,Temple,False,-14.488315,-9.243315,2.9,2.6,7.845,7.844999999999999,8.881784197001252e-16,Temple -7.8,Temple -7.8,,54.35,
OK,,g777,401862833,12,2026-11-21,South Florida,Florida Atlantic,False,-1.820815,-8.270815,1.8,2.6,-3.85,-3.850000000000001,8.881784197001252e-16,South Florida -3.9,South Florida -3.9,,59.85,
OK,,g778,401858304,12,2026-11-21,NC State,Florida State,False,5.036685,8.889185,1.9,2.6,6.4525,6.452499999999999,8.881784197001252e-16,Florida State -6.5,Florida State -6.5,,53.15,
OK,,g781,401858527,12,2026-11-21,Iowa,Illinois,False,12.776685,8.264185,1.5,2.6,-1.9125,-1.912500000000001,8.881784197001252e-16,Iowa -1.9,Iowa -1.9,,50.9,
OK,,g784,401856865,12,2026-11-21,Arizona,Kansas State,False,8.899185,8.431685,3.8,2.6,2.1325,2.1325000000000007,-8.881784197001252e-16,Kansas State -2.1,Kansas State -2.1,,54.2,
OK,,g785,,12,2026-11-21,Florida International,Kennesaw State,False,-13.748315,-11.038315,2.5,2.6,5.31,5.309999999999999,8.881784197001252e-16,Kennesaw State -5.3,Kennesaw State -5.3,,53.95,
OK,,g788,401858306,12,2026-11-21,Pittsburgh,Louisville,False,8.079185,11.189185,2.9,2.6,5.71,5.709999999999999,8.881784197001252e-16,Louisville -5.7,Louisville -5.7,,52.15,
OK,,g805,401858533,12,2026-11-21,Wisconsin,Purdue,False,5.811685,-1.838315,1.3,2.6,-5.05,-5.049999999999999,-8.881784197001252e-16,Wisconsin -5,Wisconsin -5,,45.15,
OK,,g809,,12,2026-11-21,South Alabama,Southern Miss,False,-11.815815,-16.623315,2.1,2.6,-2.2075,-2.207500000000001,8.881784197001252e-16,South Alabama -2.2,South Alabama -2.2,,56.85,
OK,,g814,,12,2026-11-21,Georgia Southern,Troy,False,-10.300815,-7.210815,1.7,2.6,5.69,5.6899999999999995,8.881784197001252e-16,Troy -5.7,Troy -5.7,,54.35,
OK,,g819,401858305,12,2026-11-21,North Carolina,Virginia,False,2.866685,7.764185,3.3,2.6,7.4975,7.4975000000000005,-8.881784197001252e-16,Virginia -7.5,Virginia -7.5,,45.9,
OK,,g821,401856868,12,2026-11-21,Houston,West Virginia,False,9.189185,2.211685,3.4,2.6,-4.3775,-4.3774999999999995,-8.881784197001252e-16,Houston -4.4,Houston -4.4,,53.0,
OK,,g822,401864542,12,2026-11-21,New Mexico,Wyoming,False,-1.640815,-11.683315,3.0,2.6,-7.4425,-7.442500000000001,8.881784197001252e-16,New Mexico -7.4,New Mexico -7.4,,46.35,
OK,,g823,401866470,13,2026-11-24,Kent State,Eastern Michigan,False,-19.920815,-14.605815,1.5,2.6,7.915,7.915000000000001,-8.881784197001252e-16,Eastern Michigan -7.9,Eastern Michigan -7.9,,51.0,
OK,,g826,401866472,13,2026-11-27,Buffalo,Akron,False,-14.100815,-17.863315,0.7,2.6,-1.1625,-1.1624999999999992,-8.881784197001252e-16,Buffalo -1.2,Buffalo -1.2,,44.35,
OK,,g828,401858536,13,2026-11-27,Nebraska,Iowa,False,8.131685,12.776685,2.4,2.6,7.245,7.245000000000001,-8.881784197001252e-16,Iowa -7.2,Iowa -7.2,,49.15,
OK,,g835,401856873,13,2026-11-28,Arizona State,Arizona,False,6.309185,8.899185,2.7,2.6,5.19,5.1899999999999995,8.881784197001252e-16,Arizona -5.2,Arizona -5.2,,50.85,
OK,,g839,401866474,13,2026-11-28,Central Michigan,Ball State,False,-12.708315,-22.278315,1.5,2.6,-6.97,-6.969999999999999,-8.881784197001252e-16,Central Michigan -7,Central Michigan -7,,47.95,
OK,,g845,,13,2026-11-28,Texas State,Colorado State,False,-3.493315,-10.543315,2.0,2.6,-4.45,-4.449999999999999,-8.881784197001252e-16,Texas State -4.5,Texas State -4.4,,57.7,
OK,,g856,401856878,13,2026-11-28,Kansas State,Iowa State,False,8.431685,-0.225815,2.7,2.6,-6.0575,-6.057500000000001,8.881784197001252e-16,Kansas State -6.1,Kansas State -6.1,,50.7,
OK,,g864,,13,2026-11-28,Liberty,Missouri State,False,-7.358315,-16.748315,2.5,2.6,-6.79,-6.790000000000001,8.881784197001252e-16,Liberty -6.8,Liberty -6.8,,54.4,
OK,,g888,,13,2026-11-28,Oregon State,Washington State,False,-8.280815,-3.653315,3.3,2.6,7.2275,7.227500000000001,-8.881784197001252e-16,Washington State -7.2,Washington State -7.2,,46.2,
OK,,g889,,13,2026-11-28,Kennesaw State,Western Kentucky,False,-11.038315,-6.748315,2.8,2.6,6.89,6.890000000000001,-8.881784197001252e-16,Western Kentucky -6.9,Western Kentucky -6.9,,53.8,
OK,,g348,401860899,5,2026-10-03,Oregon State,Colorado State,False,-8.280815,-10.543315,2.0,2.6,0.3375,0.3375000000000008,-7.771561172376096e-16,Colorado State -0.3,Colorado State -0.3,,46.6,
OK,,g434,401858485,6,2026-10-10,USC,Penn State,False,18.636685,15.419185,3.4,2.6,-0.6175,-0.6174999999999993,-7.771561172376096e-16,USC -0.6,USC -0.6,,55.2,
OK,,g455,,7,2026-10-16,Appalachian State,Coastal Carolina,False,-11.408315,-13.545815,2.3,2.6,0.4625,0.4625000000000008,-7.771561172376096e-16,Coastal Carolina -0.5,Coastal Carolina -0.5,,55.15,
OK,,g846,,13,2026-11-28,Jacksonville State,Delaware,False,-9.053315,-10.825815,2.5,2.6,0.8275,0.8274999999999992,7.771561172376096e-16,Delaware -0.8,Delaware -0.8,,57.45,
OK,,g306,,4,2026-09-26,James Madison,Old Dominion,False,-1.608315,-4.468315,1.7,2.6,-0.26,-0.25999999999999934,-6.661338147750939e-16,James Madison -0.3,James Madison -0.3,,48.6,
OK,,g369,401856708,5,2026-10-03,Florida,Missouri,False,14.941685,13.661685,2.5,2.6,1.32,1.3200000000000007,-6.661338147750939e-16,Missouri -1.3,Missouri -1.3,,47.6,
OK,,g503,401858494,7,2026-10-17,Wisconsin,UCLA,False,5.811685,5.196685,1.7,2.6,1.985,1.9850000000000008,-6.661338147750939e-16,UCLA -2,UCLA -2,,46.0,
OK,,g505,401864523,7,2026-10-17,San Jose State,UTEP,False,-15.120815,-19.480815,2.5,2.6,-1.76,-1.7599999999999993,-6.661338147750939e-16,San Jose State -1.8,San Jose State -1.8,,50.8,
OK,,g535,401856834,8,2026-10-24,Baylor,Kansas,False,5.111685,4.109185,2.4,2.6,1.5975,1.5975000000000006,-6.661338147750939e-16,Kansas -1.6,Kansas -1.6,,57.7,
OK,,g626,401866455,10,2026-11-04,Ball State,Massachusetts,False,-22.278315,-25.953315,1.6,2.6,-1.075,-1.0750000000000006,6.661338147750939e-16,Ball State -1.1,Ball State -1.1,,49.3,
OK,,g231,401862710,3,2026-09-19,East Carolina,Old Dominion,False,-2.610815,-4.468315,1.7,2.6,0.7425,0.7425000000000006,-5.551115123125783e-16,Old Dominion -0.7,Old Dominion -0.7,,47.85,
OK,,g328,401856881,4,2026-09-26,Oklahoma State,West Virginia,False,5.731685,2.211685,3.4,2.6,-0.92,-0.9199999999999995,-5.551115123125783e-16,Oklahoma State -0.9,Oklahoma State -0.9,,52.65,
OK,,g521,401856839,8,2026-10-24,Kansas State,Arizona State,False,8.431685,6.309185,2.2,2.6,0.4775,0.4775000000000005,-4.996003610813204e-16,Arizona State -0.5,Arizona State -0.5,,52.75,
OK,,g681,401856849,10,2026-11-07,BYU,Utah,False,14.511685,11.559185,3.3,2.6,-0.3525,-0.3525000000000005,4.996003610813204e-16,BYU -0.4,BYU -0.4,,52.75,
OK,,g19,401864495,1,2026-09-04,San Jose State,Eastern Michigan,False,-15.120815,-14.605815,1.5,2.6,3.115,3.1150000000000007,-4.440892098500626e-16,Eastern Michigan -3.1,Eastern Michigan -3.1,Eastern Michigan -3.5,51.4,54.5
OK,,g36,401860878,1,2026-09-05,Wyoming,Colorado State,False,-11.683315,-10.543315,2.0,2.6,3.74,3.7400000000000007,-4.440892098500626e-16,Colorado State -3.7,Colorado State -3.7,Colorado State -3.5,43.4,47.5
OK,,g42,401864497,1,2026-09-05,UNLV,Hawaii,False,0.971685,-4.600815,2.1,2.6,-2.9725,-2.9724999999999997,-4.440892098500626e-16,UNLV -3,UNLV -3,UNLV -2.5,57.35,58.5
OK,,g101,401858214,2,2026-09-11,Rutgers,Boston College,False,1.309185,-3.585815,1.9,2.6,-2.295,-2.2950000000000004,4.440892098500626e-16,Rutgers -2.3,Rutgers -2.3,,55.95,
OK,,g104,401864502,2,2026-09-12,North Dakota State,Air Force,False,-4.023315,-5.203315,3.2,2.6,1.42,1.4200000000000004,-4.440892098500626e-16,Air Force -1.4,Air Force -1.4,,51.6,
OK,,g211,,3,2026-09-19,Georgia Southern,Jacksonville State,False,-10.300815,-9.053315,2.5,2.6,3.8475,3.8475000000000006,-4.440892098500626e-16,Jacksonville State -3.8,Jacksonville State -3.8,,56.05,
OK,,g337,401862791,5,2026-10-03,Navy,Air Force,False,0.406685,-5.203315,3.2,2.6,-3.01,-3.0100000000000002,4.440892098500626e-16,Navy -3,Navy -3,,53.85,
OK,,g363,,5,2026-10-03,Arkansas State,Louisiana,False,-9.583315,-9.138315,2.7,2.6,3.045,3.0450000000000004,-4.440892098500626e-16,Louisiana -3,Louisiana -3,,57.55,
OK,,g364,,5,2026-10-03,Army,Louisiana Tech,False,-2.970815,-9.280815,2.4,2.6,-3.71,-3.7100000000000004,4.440892098500626e-16,Army -3.7,Army -3.7,,52.5,
OK,,g370,401858248,5,2026-10-03,Louisville,NC State,False,11.189185,5.036685,3.1,2.6,-3.5525,-3.5524999999999998,-4.440892098500626e-16,Louisville -3.6,Louisville -3.6,,53.15,
OK,,g407,401858259,6,2026-10-10,Virginia Tech,California,False,8.726685,2.529185,2.8,2.6,-3.5975,-3.5974999999999997,-4.440892098500626e-16,Virginia Tech -3.6,Virginia Tech -3.6,,53.5,
OK,,g410,401860901,6,2026-10-10,Boise State,Fresno State,False,5.809185,-0.750815,2.7,2.6,-3.96,-3.9600000000000004,4.440892098500626e-16,Boise State -4,Boise State -4,,48.1,
OK,,g457,401864524,7,2026-10-17,UNLV,Air Force,False,0.971685,-5.203315,3.2,2.6,-3.575,-3.5749999999999997,-4.440892098500626e-16,UNLV -3.6,UNLV -3.6,,56.3,
OK,,g487,401860903,7,2026-10-17,Washington State,Oregon State,False,-3.653315,-8.280815,3.5,2.6,-2.0275,-2.0275000000000003,4.440892098500626e-16,Washington State -2,Washington State -2,,46.2,
OK,,g514,,8,2026-10-21,Liberty,Kennesaw State,False,-7.358315,-11.038315,2.5,2.6,-1.08,-1.0800000000000005,4.440892098500626e-16,Liberty -1.1,Liberty -1.1,,54.3,
OK,,g525,401866448,8,2026-10-24,Bowling Green,Buffalo,False,-15.138315,-14.100815,2.8,2.6,3.6375,3.6374999999999997,4.440892098500626e-16,Buffalo -3.6,Buffalo -3.6,,43.45,
OK,,g527,401866476,8,2026-10-24,Miami-OH,Central Michigan,False,-7.033315,-12.708315,1.7,2.6,-3.075,-3.0750000000000006,4.440892098500626e-16,Miami-OH -3.1,Miami-OH -3.1,,44.7,
OK,,g566,401864525,8,2026-10-24,Air Force,Wyoming,False,-5.203315,-11.683315,3.0,2.6,-3.88,-3.8800000000000003,4.440892098500626e-16,Air Force -3.9,Air Force -3.9,,47.0,
OK,,g591,401856847,9,2026-10-31,Oklahoma State,Iowa State,False,5.731685,-0.225815,2.7,2.6,-3.3575,-3.3574999999999995,-4.440892098500626e-16,Oklahoma State -3.4,Oklahoma State -3.4,,49.35,
OK,,g598,401858504,9,2026-10-31,Washington,Nebraska,False,13.781685,8.131685,1.5,2.6,-3.05,-3.0500000000000003,4.440892098500626e-16,Washington -3,Washington -3.1,,50.35,
OK,,g630,401856855,10,2026-11-06,TCU,Arizona,False,8.459185,8.899185,2.7,2.6,3.04,3.0399999999999996,4.440892098500626e-16,Arizona -3,Arizona -3,,52.75,
OK,,g647,401858510,10,2026-11-07,Nebraska,Illinois,False,8.131685,8.264185,1.5,2.6,2.7325,2.7325000000000004,-4.440892098500626e-16,Illinois -2.7,Illinois -2.7,,52.45,
OK,,g649,401856850,10,2026-11-07,Central Florida,Kansas,False,2.764185,4.109185,2.4,2.6,3.945,3.9450000000000003,-4.440892098500626e-16,Kansas -3.9,Kansas -3.9,,50.75,
OK,,g651,,10,2026-11-07,Delaware,Kennesaw State,False,-10.825815,-11.038315,2.5,2.6,2.3875,2.3874999999999997,4.440892098500626e-16,Kennesaw State -2.4,Kennesaw State -2.4,,54.75,
OK,,g656,401858512,10,2026-11-07,UCLA,Minnesota,False,5.196685,4.966685,2.4,2.6,2.37,2.3699999999999997,4.440892098500626e-16,Minnesota -2.4,Minnesota -2.4,,48.85,
OK,,g668,401860912,10,2026-11-07,Texas State,Oregon State,False,-3.493315,-8.280815,3.5,2.6,-2.1875,-2.1875000000000004,4.440892098500626e-16,Texas State -2.2,Texas State -2.2,,58.5,
OK,,g682,401860913,10,2026-11-07,Fresno State,Utah State,False,-0.750815,-6.090815,2.7,2.6,-2.74,-2.7399999999999998,-4.440892098500626e-16,Fresno State -2.7,Fresno State -2.7,,49.05,
OK,,g709,401864537,11,2026-11-14,North Dakota State,Hawaii,False,-4.023315,-4.600815,2.1,2.6,2.0225,2.0225000000000004,-4.440892098500626e-16,Hawaii -2,Hawaii -2,,52.65,
OK,,g729,401856887,11,2026-11-14,Ole Miss,Oklahoma,False,18.556685,19.381685,3.3,2.6,3.425,3.4249999999999994,4.440892098500626e-16,Oklahoma -3.4,Oklahoma -3.4,,50.5,
OK,,g738,,11,2026-11-14,Troy,South Alabama,False,-7.210815,-11.815815,2.5,2.6,-2.005,-2.0050000000000003,4.440892098500626e-16,Troy -2,Troy -2,,55.75,
OK,,g759,,12,2026-11-19,Arkansas State,Louisiana Tech,False,-9.583315,-9.280815,2.4,2.6,2.9025,2.9025000000000003,-4.440892098500626e-16,Louisiana Tech -2.9,Louisiana Tech -2.9,,54.45,
OK,,g766,401856870,12,2026-11-21,Oklahoma State,Arizona State,False,5.731685,6.309185,2.2,2.6,3.1775,3.1775000000000007,-4.440892098500626e-16,Arizona State -3.2,Arizona State -3.2,,51.4,
OK,,g792,401858530,12,2026-11-21,Northwestern,Minnesota,False,4.054185,4.966685,2.4,2.6,3.5125,3.5124999999999997,4.440892098500626e-16,Minnesota -3.5,Minnesota -3.5,,44.85,
OK,,g810,401856872,12,2026-11-21,Utah,TCU,False,11.559185,8.459185,2.2,2.6,-0.5,-0.49999999999999956,-4.440892098500626e-16,Utah -0.5,Utah -0.5,,53.65,
OK,,g813,401860920,12,2026-11-21,Washington State,Texas State,False,-3.653315,-3.493315,2.3,2.6,2.76,2.7600000000000002,-4.440892098500626e-16,Texas State -2.8,Texas State -2.8,,57.3,
OK,,g831,,13,2026-11-27,Appalachian State,South Alabama,False,-11.408315,-11.815815,2.5,2.6,2.1925,2.1924999999999994,4.440892098500626e-16,South Alabama -2.2,South Alabama -2.2,,56.45,
OK,,g841,401858315,13,2026-11-28,Pittsburgh,California,False,8.079185,2.529185,2.8,2.6,-2.95,-2.9500000000000006,4.440892098500626e-16,Pittsburgh -3,Pittsburgh -3,,54.2,
OK,,g851,,13,2026-11-28,Louisiana Tech,Georgia Southern,False,-9.280815,-10.300815,3.6,2.6,1.58,1.5800000000000005,-4.440892098500626e-16,Georgia Southern -1.6,Georgia Southern -1.6,,54.1,
OK,,g858,401856761,13,2026-11-28,Louisville,Kentucky,False,11.189185,6.099185,2.7,2.6,-2.49,-2.4899999999999998,-4.440892098500626e-16,Louisville -2.5,Louisville -2.5,,48.25,
OK,,g863,401856763,13,2026-11-28,Oklahoma,Missouri,False,19.381685,13.661685,2.5,2.6,-3.12,-3.1200000000000006,4.440892098500626e-16,Oklahoma -3.1,Oklahoma -3.1,,47.7,
OK,,g875,401858542,13,2026-11-28,Michigan State,Rutgers,False,0.509185,1.309185,2.1,2.6,3.4,3.4000000000000004,-4.440892098500626e-16,Rutgers -3.4,Rutgers -3.4,,55.85,
OK,,g885,401856765,13,2026-11-28,Tennessee,Vanderbilt,False,15.986685,9.899185,0.9,2.6,-3.4875,-3.4875000000000003,4.440892098500626e-16,Tennessee -3.5,Tennessee -3.5,,59.6,
OK,,g886,401858317,13,2026-11-28,Virginia,Virginia Tech,False,7.764185,8.726685,2.3,2.6,3.5625,3.5624999999999996,4.440892098500626e-16,Virginia Tech -3.6,Virginia Tech -3.6,,49.4,
OK,,g887,401858312,13,2026-11-28,Duke,Wake Forest,False,3.361685,3.041685,3.0,2.6,2.28,2.2800000000000002,-4.440892098500626e-16,Wake Forest -2.3,Wake Forest -2.3,,52.6,
OK,,g891,401861969,13,2026-11-28,Connecticut,Wyoming,False,-11.530815,-11.683315,3.0,2.6,2.4475,2.4475000000000002,-4.440892098500626e-16,Wyoming -2.4,Wyoming -2.4,,46.7,
OK,,g837,,13,2026-11-28,Troy,Arkansas State,False,-7.210815,-9.583315,2.9,2.6,0.2275,0.2274999999999996,4.163336342344337e-16,Arkansas State -0.2,Arkansas State -0.2,,54.7,
OK,,g294,401858462,4,2026-09-26,UCLA,Maryland,False,5.196685,3.031685,2.3,2.6,0.435,0.4349999999999996,3.885780586188048e-16,Maryland -0.4,Maryland -0.4,,50.85,
OK,,g573,401856844,9,2026-10-30,Baylor,Central Florida,False,5.111685,2.764185,2.7,2.6,0.2525,0.2525000000000004,-3.885780586188048e-16,Central Florida -0.3,Central Florida -0.3,,53.55,
OK,,g644,,10,2026-11-07,Marshall,Georgia Southern,False,-7.870815,-10.300815,3.6,2.6,0.17,0.17000000000000037,-3.608224830031759e-16,Georgia Southern -0.2,Georgia Southern -0.2,,59.5,
OK,,g742,401860916,11,2026-11-14,Fresno State,Texas State,False,-0.750815,-3.493315,2.3,2.6,-0.1425,-0.14249999999999963,-3.608224830031759e-16,Fresno State -0.1,Fresno State -0.1,,56.55,
OK,,g33,401858210,1,2026-09-05,UCLA,California,False,5.196685,2.529185,2.8,2.6,-0.0675,-0.06750000000000034,3.3306690738754696e-16,UCLA -0.1,UCLA -0.1,California -1.5,53.65,54.5
OK,,g99,401858212,1,2026-09-07,SMU,Florida State,False,12.461685,8.889185,1.9,2.6,-0.9725,-0.9724999999999997,-3.3306690738754696e-16,SMU -1,SMU -1,SMU -2.5,51.45,54.5
OK,,g154,401866418,2,2026-09-12,Jacksonville State,Ohio,False,-9.053315,-11.000815,2.9,2.6,0.6525,0.6525000000000003,-3.3306690738754696e-16,Ohio -0.7,Ohio -0.7,,48.15,
OK,,g482,401858491,7,2026-10-17,Northwestern,Michigan State,False,4.054185,0.509185,2.0,2.6,-0.945,-0.9450000000000003,3.3306690738754696e-16,Northwestern -0.9,Northwestern -0.9,,48.75,
OK,,g701,401856857,11,2026-11-14,Arizona State,Central Florida,False,6.309185,2.764185,2.7,2.6,-0.945,-0.9450000000000003,3.3306690738754696e-16,Arizona State -0.9,Arizona State -0.9,,48.0,
OK,,g718,401858520,11,2026-11-14,Wisconsin,Maryland,False,5.811685,3.031685,2.3,2.6,-0.18,-0.17999999999999972,-2.7755575615628914e-16,Wisconsin -0.2,Wisconsin -0.2,,43.95,
OK,,g803,401860919,12,2026-11-21,Utah State,Oregon State,False,-6.090815,-8.280815,3.5,2.6,0.41,0.4099999999999997,2.7755575615628914e-16,Oregon State -0.4,Oregon State -0.4,,51.0,
OK,,g866,401858313,13,2026-11-28,NC State,North Carolina,False,5.036685,2.866685,2.5,2.6,0.43,0.4299999999999997,2.7755575615628914e-16,North Carolina -0.4,North Carolina -0.4,,50.8,
OK,,g724,401864539,11,2026-11-14,UNLV,New Mexico,False,0.971685,-1.640815,0.9,2.6,-0.0125,-0.012499999999999734,-2.671474153004283e-16,New Mexico PK,New Mexico PK,,55.65,
OK,,g107,401862702,2,2026-09-12,South Florida,Army,False,-1.820815,-2.970815,1.8,2.6,1.45,1.4500000000000002,-2.220446049250313e-16,Army -1.4,Army -1.5,,54.85,
OK,,g199,401864508,3,2026-09-19,Wyoming,Central Michigan,False,-11.683315,-12.708315,1.7,2.6,1.575,1.5749999999999997,2.220446049250313e-16,Central Michigan -1.6,Central Michigan -1.6,,44.0,
OK,,g389,401860921,5,2026-10-03,Fresno State,Washington State,False,-0.750815,-3.653315,3.3,2.6,-0.3025,-0.30249999999999977,-2.220446049250313e-16,Fresno State -0.3,Fresno State -0.3,,44.25,
OK,,g400,401866435,6,2026-10-10,Eastern Michigan,Akron,False,-14.605815,-17.863315,0.7,2.6,-0.6575,-0.6575000000000002,2.220446049250313e-16,Eastern Michigan -0.7,Eastern Michigan -0.7,,47.75,
OK,,g405,401862795,6,2026-10-10,Tulane,Army,False,-1.873315,-2.970815,1.8,2.6,1.5025,1.5025000000000002,-2.220446049250313e-16,Army -1.5,Army -1.5,,51.3,
OK,,g413,401856825,6,2026-10-10,Houston,Kansas State,False,9.189185,8.431685,3.8,2.6,1.8425,1.8424999999999998,2.220446049250313e-16,Kansas State -1.8,Kansas State -1.8,,55.1,
OK,,g524,401866447,8,2026-10-24,Sacramento State,Ball State,False,-18.270815,-22.278315,1.5,2.6,-1.4075,-1.4075000000000002,2.220446049250313e-16,Sacramento State -1.4,Sacramento State -1.4,,50.95,
OK,,g771,401858309,12,2026-11-21,Syracuse,Boston College,False,-0.558315,-3.585815,1.9,2.6,-0.4275,-0.4275000000000002,2.220446049250313e-16,Syracuse -0.4,Syracuse -0.4,,50.85,
OK,,g786,,12,2026-11-21,Western Kentucky,Liberty,False,-6.748315,-7.358315,3.5,2.6,1.99,1.9899999999999998,2.220446049250313e-16,Liberty -2,Liberty -2,,56.7,
OK,,g844,401856875,13,2026-11-28,Central Florida,Colorado,False,2.764185,1.444185,2.6,2.6,1.28,1.2800000000000002,-2.220446049250313e-16,Colorado -1.3,Colorado -1.3,,48.9,
OK,,g849,,13,2026-11-28,San Diego State,Fresno State,False,-0.143315,-0.750815,2.7,2.6,1.9925,1.9925000000000002,-2.220446049250313e-16,Fresno State -2,Fresno State -2,,45.8,
OK,,g164,401858216,2,2026-09-12,California,Syracuse,False,2.529185,-0.558315,2.9,2.6,-0.4875,-0.4874999999999998,-1.6653345369377348e-16,California -0.5,California -0.5,,51.65,
OK,,g506,401862804,7,2026-10-17,Navy,UTSA,False,0.406685,-2.263315,2.0,2.6,-0.07,-0.06999999999999984,-1.6653345369377348e-16,Navy -0.1,Navy -0.1,,57.7,
OK,,g334,,5,2026-10-02,Liberty,Delaware,False,-7.358315,-10.825815,2.5,2.6,-0.8675,-0.8675000000000002,1.1102230246251565e-16,Liberty -0.9,Liberty -0.9,,57.65,
OK,,g437,401864519,6,2026-10-10,Wyoming,San Jose State,False,-11.683315,-15.120815,2.5,2.6,-0.8375,-0.8374999999999999,-1.1102230246251565e-16,Wyoming -0.8,Wyoming -0.8,,46.6,
OK,,g471,401864521,7,2026-10-17,New Mexico,Hawaii,False,-1.640815,-4.600815,2.1,2.6,-0.36,-0.3599999999999999,-1.1102230246251565e-16,New Mexico -0.4,New Mexico -0.4,,53.4,
OK,,g477,,7,2026-10-17,Troy,Louisiana,False,-7.210815,-9.138315,2.7,2.6,0.6725,0.6724999999999999,1.1102230246251565e-16,Louisiana -0.7,Louisiana -0.7,,56.25,
OK,,g552,401856731,8,2026-10-24,Tennessee,South Carolina,False,15.986685,12.736685,2.3,2.6,-0.65,-0.6499999999999999,-1.1102230246251565e-16,Tennessee -0.7,Tennessee -0.6,,55.0,
