pulled_at,source,source_url,item_title,item_url,raw_text,content_hash,relevance_score,keyword_hits,row_type
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,Depth+,https://cfbdepth.com/team-ratings-trends,Depth+,bf2a0b25e6adcd3bb946539a29029b7ee03957172850b8df1b98b8a93ac43275,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,Team Ratings Trends,https://www.cfbdepth.com/team-ratings-trends/,Team Ratings Trends,0438deec6583a8221a048ddf1cc577479620f03576300292d90911c43fd1871f,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,About,https://www.cfbdepth.com/about/,About,c4c75e0df160f4cbb1697df8de5fc3614163c0a2eee4d89c4b0a7e8435f17ef5,2,"out,depth",
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,Register,https://www.cfbdepth.com/register/,Register,06e4bdc8af4843dd42f9acc0e3ee48620d574274c7cd537aedb1d04ef0fae6fb,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,Log In,https://www.cfbdepth.com/login/,Log In,e273013b4a6eacf249d1bdd31b5d6576a67ab87d831699d62014e0d375a135e1,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,Home,https://www.cfbdepth.com/,Home,a1fb7afdd7fca22c9ea20f3993d5b713f7129a8e1686e7f9f0a8ed0693a1c681,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,Send it to us and get a reward!,mailto:mark@cfbdepth.com,Send it to us and get a reward!,24d495371b143cb6c2008aca5e6b4a569250d858f1d98190ac2b0ad9c7e3d699,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,Top Feature,https://www.cfbdepth.com/category/sticky/,Top Feature,db7f7b877e3cd012bf61ae43b3d7d4e311b35d6d73db42cb4e7d9cbd2a600dc4,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,The Year That Was Magazine Released,https://www.cfbdepth.com/the-year-that-was-magazine-released/,The Year That Was Magazine Released,e6b722bbb368557274e9f8e732de05b13544b3a5df687c9131d06e0e0219d8e0,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,CFBDepth,https://www.cfbdepth.com/author/marktaylorfagmail-com/,CFBDepth,7625a2673e39aac5fc88035567b9f499ff71eae86cfc6801e96ec7f26b928635,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,"April 22, 2026",https://www.cfbdepth.com/2026/04/,"April 22, 2026",f3c927c406297b640f25e4bb123707ea2df30e54ca163ee73c2477fc9b170755,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,0,https://www.cfbdepth.com/the-year-that-was-magazine-released/,0,d43e048933baa139da161aad6a74b8d9a5e7b4c0debf299cba11c43dd9fdb475,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,TYTW 2025,https://www.cfbdepth.com/category/tytw-2025/,TYTW 2025,2fed7b2b2eb610b5aae789a959714796cc5b69667c2a048e6d65ea76992fceae,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,The Year That Was: 2025 Magazine,https://www.cfbdepth.com/tytw-2025/,The Year That Was: 2025 Magazine,6f80d924ad988e970fdc2dec6b5b79f51082516c31e4b394870c668e7feb0cb1,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,"April 19, 2026",https://www.cfbdepth.com/2026/04/,"April 19, 2026",41f5c3cb78d10eb48e5c9dee208bc6febd926d7bb2cc8a8978ace627468b0e4e,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,0,https://www.cfbdepth.com/tytw-2025/,0,684a9b7fed6c559bb8b677e26af154204e0d55e0c7fbcc006f8273298283966e,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,Feature,https://www.cfbdepth.com/category/second/,Feature,80d06251c8fbc930893d910426c7c65b5f47f0ce2c802806ac45dbb233d2be4e,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,Spring Intel HITS,https://www.cfbdepth.com/category/content/spring-intel-hits/,Spring Intel HITS,90f773cab052d3f84a7488635c604fb5a2f419cb45296fd7c0d2d6100cf3afa0,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,CFB Spring Intel Hits: April 14th,https://www.cfbdepth.com/cfb-spring-intel-hits-april-14th/,CFB Spring Intel Hits: April 14th,08c67d48dac03ab829e9d72692530b1f392587c84d58d529971d0e254c2345f6,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,"April 14, 2026",https://www.cfbdepth.com/2026/04/,"April 14, 2026",c048f177931c2e9ac9c235ff99bc7d3c74cb94dbf06807ab1b389a5cb03890ff,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,0,https://www.cfbdepth.com/cfb-spring-intel-hits-april-14th/,0,c28f7f99edf597378872670ba98a3ad5efe456bcaa176a561e8dd5dafea628e8,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,CFB Spring Intel Hits: April 3,https://www.cfbdepth.com/cfb-spring-intel-hits-april-3/,CFB Spring Intel Hits: April 3,6fd5af4f425c4168b404fd65e82517748a17800954142a931530c4142ff143fe,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,"April 3, 2026",https://www.cfbdepth.com/2026/04/,"April 3, 2026",c2b8f019b4e5fac58eb9c8a3b73a6ae22124d1e18209068ac17d43acf07aae4d,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,0,https://www.cfbdepth.com/cfb-spring-intel-hits-april-3/,0,7b03ffc33ab591640c69517f1fb22fee4f4d867587f6f29efd5ab1164b98b9e0,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,The Ripple Effect,https://www.cfbdepth.com/category/content/the-ripple-effect/,The Ripple Effect,97854364472daf6d7c0f72cd19bc831e694f1763dca4ee8e05cc4b38e1d1fd59,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,The Ripple Effect: Trent Dilfer,https://www.cfbdepth.com/the-ripple-effect-trent-dilfer/,The Ripple Effect: Trent Dilfer,62477f560507f0ffb18fd33def6bfd7afb6d02f1833ea8daaa25a50de4b824e7,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,"March 28, 2026",https://www.cfbdepth.com/2026/03/,"March 28, 2026",1f72ce1edc3163ef1dcbaf84aaa690d9b56822089fc881ad7fa621c1969c642a,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,0,https://www.cfbdepth.com/the-ripple-effect-trent-dilfer/,0,370f76b1ecb7d9609f3103ed8d2be013940875be78806ec8fdeabe0951e1fd59,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,CoverNews,https://afthemes.com/products/covernews/,CoverNews,978c37ac40f7b5e9799e75b04166a42ac67013ffd20b1d2b3e02023978acd907,0,,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,Preview Alabama Page,https://www.cfbdepth.com/alabama,Preview Alabama Page,225ab599d4c22f5033ad97b463bcdb1002873ab1e8685898d129ad7b0a01c378,1,depth,
2026-06-20T15:35:18.115798+00:00,CFBDepth Injury Status,https://www.cfbdepth.com/injury-status-report/,FETCH_ERROR,https://www.cfbdepth.com/injury-status-report/,HTTP Error 404: Not Found,0002117c57abf4edb1e75fd21298227af45c8d678a94875b8a93540e378967b4,0,,error
2026-06-23T12:04:28.783044+00:00,CFBDepth Injury Status,https://www.cfbdepth.com/latest-injury-status/,PAGE_SNAPSHOT,https://www.cfbdepth.com/latest-injury-status/,Latest Injury &amp; Status - CFB Depth Skip to content CFB Depth All Things College Football Primary Menu CFB Depth Depth Charts SEC Alabama Arkansas Auburn Florida Georgia Kentucky LSU Mississippi State Missouri Oklahoma Ole Miss South Carolina Tennessee Texas Texas A&#038;M Vanderbilt Big Ten Illinois Indiana Iowa Maryland Michigan Michigan State Minnesota Nebraska Northwestern Ohio State Oregon Penn State Purdue Rutgers UCLA USC Washington Wisconsin Big 12 Arizona Arizona State Baylor BYU Cincinnati Colorado Houston Iowa State Kansas Kansas State Oklahoma State TCU Texas Tech UCF Utah West Virginia ACC Boston College California Duke Clemson Florida State Georgia Tech Louisville Miami (FL) North Carolina NC State Pittsburgh SMU Stanford Syracuse Virginia Virginia Tech Wake Forest Pac 12 Oregon State Washington State Independents Connecticut Notre Dame AAC Army Charlotte East Carolina Florida Atlantic Memphis Navy North Texas Rice Temple Tulane Tulsa UAB USF UTSA C-USA Delaware Florida International Jacksonville State Kennesaw State Liberty Louisiana Tech Middle Tennessee Missouri State New Mexico State Sam Houston UTEP Western Kentucky MAC Akron Ball State Bowling Green Buffalo Central Michigan Eastern Michigan Kent State UMass Miami (OH) Northern Illinois Ohio Toledo Western Michigan Mountain West Air Force Boise State Colorado State Fresno State Hawaii Nevada New Mexico San Diego State San Jose State Wyoming UNLV Utah State Sun Belt Appalachian State Arkansas State Coastal Carolina Georgia Southern Georgia State James Madison Louisiana Louisiana-Monroe Marshall Old Dominion South Alabama Southern Miss Texas State Troy UPDATES Rankings All-In Rankings Team Talent Rankings Coaching Staff Rankings Depth Grades – Overall Depth Grades – Offense Depth Grades – Defense Strength of Schedule + 2026 Portal Tracker Portal King Challenge 2026 Portal Tracker: Players 2026 Portal Tracker: Latest 2026 Portal Tracker: Team Rankings 2026 Portal Tracker: Team Breakdowns Projectio,4ec5e15eda84688b89a4a0997a3a6bb4e1454c61aca18d34b7c67861c5ba7f4c,6,"impact,injury,miss,missed,out,status",page
2026-06-23T12:04:28.783044+00:00,CFBDepth Injury Status,https://www.cfbdepth.com/injury-report/,PAGE_SNAPSHOT,https://www.cfbdepth.com/injury-report/,Injury &amp; Status Report - CFB Depth Skip to content CFB Depth All Things College Football Primary Menu CFB Depth Depth Charts SEC Alabama Arkansas Auburn Florida Georgia Kentucky LSU Mississippi State Missouri Oklahoma Ole Miss South Carolina Tennessee Texas Texas A&#038;M Vanderbilt Big Ten Illinois Indiana Iowa Maryland Michigan Michigan State Minnesota Nebraska Northwestern Ohio State Oregon Penn State Purdue Rutgers UCLA USC Washington Wisconsin Big 12 Arizona Arizona State Baylor BYU Cincinnati Colorado Houston Iowa State Kansas Kansas State Oklahoma State TCU Texas Tech UCF Utah West Virginia ACC Boston College California Duke Clemson Florida State Georgia Tech Louisville Miami (FL) North Carolina NC State Pittsburgh SMU Stanford Syracuse Virginia Virginia Tech Wake Forest Pac 12 Oregon State Washington State Independents Connecticut Notre Dame AAC Army Charlotte East Carolina Florida Atlantic Memphis Navy North Texas Rice Temple Tulane Tulsa UAB USF UTSA C-USA Delaware Florida International Jacksonville State Kennesaw State Liberty Louisiana Tech Middle Tennessee Missouri State New Mexico State Sam Houston UTEP Western Kentucky MAC Akron Ball State Bowling Green Buffalo Central Michigan Eastern Michigan Kent State UMass Miami (OH) Northern Illinois Ohio Toledo Western Michigan Mountain West Air Force Boise State Colorado State Fresno State Hawaii Nevada New Mexico San Diego State San Jose State Wyoming UNLV Utah State Sun Belt Appalachian State Arkansas State Coastal Carolina Georgia Southern Georgia State James Madison Louisiana Louisiana-Monroe Marshall Old Dominion South Alabama Southern Miss Texas State Troy UPDATES Rankings All-In Rankings Team Talent Rankings Coaching Staff Rankings Depth Grades – Overall Depth Grades – Offense Depth Grades – Defense Strength of Schedule + 2026 Portal Tracker Portal King Challenge 2026 Portal Tracker: Players 2026 Portal Tracker: Latest 2026 Portal Tracker: Team Rankings 2026 Portal Tracker: Team Breakdowns Projectio,eee4362b63a53180972f29adb84df89dfb6c186d16bba760bb1c14bb1da66005,14,"availability,available,doubtful,impact,injuries,injury,miss,missed,out,probable,questionable,status,suspended,suspension",page
2026-06-23T12:04:28.783044+00:00,CFBDepth Injury Status,https://www.cfbdepth.com/injury-impact-report/,PAGE_SNAPSHOT,https://www.cfbdepth.com/injury-impact-report/,Injury Impact Report - CFB Depth Skip to content CFB Depth All Things College Football Primary Menu CFB Depth Depth Charts SEC Alabama Arkansas Auburn Florida Georgia Kentucky LSU Mississippi State Missouri Oklahoma Ole Miss South Carolina Tennessee Texas Texas A&#038;M Vanderbilt Big Ten Illinois Indiana Iowa Maryland Michigan Michigan State Minnesota Nebraska Northwestern Ohio State Oregon Penn State Purdue Rutgers UCLA USC Washington Wisconsin Big 12 Arizona Arizona State Baylor BYU Cincinnati Colorado Houston Iowa State Kansas Kansas State Oklahoma State TCU Texas Tech UCF Utah West Virginia ACC Boston College California Duke Clemson Florida State Georgia Tech Louisville Miami (FL) North Carolina NC State Pittsburgh SMU Stanford Syracuse Virginia Virginia Tech Wake Forest Pac 12 Oregon State Washington State Independents Connecticut Notre Dame AAC Army Charlotte East Carolina Florida Atlantic Memphis Navy North Texas Rice Temple Tulane Tulsa UAB USF UTSA C-USA Delaware Florida International Jacksonville State Kennesaw State Liberty Louisiana Tech Middle Tennessee Missouri State New Mexico State Sam Houston UTEP Western Kentucky MAC Akron Ball State Bowling Green Buffalo Central Michigan Eastern Michigan Kent State UMass Miami (OH) Northern Illinois Ohio Toledo Western Michigan Mountain West Air Force Boise State Colorado State Fresno State Hawaii Nevada New Mexico San Diego State San Jose State Wyoming UNLV Utah State Sun Belt Appalachian State Arkansas State Coastal Carolina Georgia Southern Georgia State James Madison Louisiana Louisiana-Monroe Marshall Old Dominion South Alabama Southern Miss Texas State Troy UPDATES Rankings All-In Rankings Team Talent Rankings Coaching Staff Rankings Depth Grades – Overall Depth Grades – Offense Depth Grades – Defense Strength of Schedule + 2026 Portal Tracker Portal King Challenge 2026 Portal Tracker: Players 2026 Portal Tracker: Latest 2026 Portal Tracker: Team Rankings 2026 Portal Tracker: Team Breakdowns Projections 202,d949dda13311651cb28d7c34a3740ae9ee60c0b2ad7c5510b572005f33e7eb99,9,"impact,injured,injuries,injury,miss,missed,out,status,suspended",page
2026-06-24T12:26:31.080143+00:00,CFBDepth Injury Status,https://www.cfbdepth.com/latest-injury-status/,PAGE_SNAPSHOT,https://www.cfbdepth.com/latest-injury-status/,Latest Injury &amp; Status - CFB Depth Skip to content CFB Depth All Things College Football Primary Menu CFB Depth Depth Charts SEC Alabama Arkansas Auburn Florida Georgia Kentucky LSU Mississippi State Missouri Oklahoma Ole Miss South Carolina Tennessee Texas Texas A&#038;M Vanderbilt Big Ten Illinois Indiana Iowa Maryland Michigan Michigan State Minnesota Nebraska Northwestern Ohio State Oregon Penn State Purdue Rutgers UCLA USC Washington Wisconsin Big 12 Arizona Arizona State Baylor BYU Cincinnati Colorado Houston Iowa State Kansas Kansas State Oklahoma State TCU Texas Tech UCF Utah West Virginia ACC Boston College California Duke Clemson Florida State Georgia Tech Louisville Miami (FL) North Carolina NC State Pittsburgh SMU Stanford Syracuse Virginia Virginia Tech Wake Forest Pac 12 Oregon State Washington State Independents Connecticut Notre Dame AAC Army Charlotte East Carolina Florida Atlantic Memphis Navy North Texas Rice Temple Tulane Tulsa UAB USF UTSA C-USA Delaware Florida International Jacksonville State Kennesaw State Liberty Louisiana Tech Middle Tennessee Missouri State New Mexico State Sam Houston UTEP Western Kentucky MAC Akron Ball State Bowling Green Buffalo Central Michigan Eastern Michigan Kent State UMass Miami (OH) Northern Illinois Ohio Toledo Western Michigan Mountain West Air Force Boise State Colorado State Fresno State Hawaii Nevada New Mexico San Diego State San Jose State Wyoming UNLV Utah State Sun Belt Appalachian State Arkansas State Coastal Carolina Georgia Southern Georgia State James Madison Louisiana Louisiana-Monroe Marshall Old Dominion South Alabama Southern Miss Texas State Troy UPDATES Rankings All-In Rankings Team Talent Rankings Coaching Staff Rankings Depth Grades – Overall Depth Grades – Offense Depth Grades – Defense Strength of Schedule + 2026 Portal Tracker Portal King Challenge 2026 Portal Tracker: Players 2026 Portal Tracker: Latest 2026 Portal Tracker: Team Rankings 2026 Portal Tracker: Team Breakdowns Projectio,00f7d5be438dc8840c4a017eae6d01e93f92b3a7144cb3cc0927cc96164972e7,6,"impact,injury,miss,missed,out,status",page
2026-06-24T12:26:31.080143+00:00,CFBDepth Injury Status,https://www.cfbdepth.com/injury-report/,PAGE_SNAPSHOT,https://www.cfbdepth.com/injury-report/,Injury &amp; Status Report - CFB Depth Skip to content CFB Depth All Things College Football Primary Menu CFB Depth Depth Charts SEC Alabama Arkansas Auburn Florida Georgia Kentucky LSU Mississippi State Missouri Oklahoma Ole Miss South Carolina Tennessee Texas Texas A&#038;M Vanderbilt Big Ten Illinois Indiana Iowa Maryland Michigan Michigan State Minnesota Nebraska Northwestern Ohio State Oregon Penn State Purdue Rutgers UCLA USC Washington Wisconsin Big 12 Arizona Arizona State Baylor BYU Cincinnati Colorado Houston Iowa State Kansas Kansas State Oklahoma State TCU Texas Tech UCF Utah West Virginia ACC Boston College California Duke Clemson Florida State Georgia Tech Louisville Miami (FL) North Carolina NC State Pittsburgh SMU Stanford Syracuse Virginia Virginia Tech Wake Forest Pac 12 Oregon State Washington State Independents Connecticut Notre Dame AAC Army Charlotte East Carolina Florida Atlantic Memphis Navy North Texas Rice Temple Tulane Tulsa UAB USF UTSA C-USA Delaware Florida International Jacksonville State Kennesaw State Liberty Louisiana Tech Middle Tennessee Missouri State New Mexico State Sam Houston UTEP Western Kentucky MAC Akron Ball State Bowling Green Buffalo Central Michigan Eastern Michigan Kent State UMass Miami (OH) Northern Illinois Ohio Toledo Western Michigan Mountain West Air Force Boise State Colorado State Fresno State Hawaii Nevada New Mexico San Diego State San Jose State Wyoming UNLV Utah State Sun Belt Appalachian State Arkansas State Coastal Carolina Georgia Southern Georgia State James Madison Louisiana Louisiana-Monroe Marshall Old Dominion South Alabama Southern Miss Texas State Troy UPDATES Rankings All-In Rankings Team Talent Rankings Coaching Staff Rankings Depth Grades – Overall Depth Grades – Offense Depth Grades – Defense Strength of Schedule + 2026 Portal Tracker Portal King Challenge 2026 Portal Tracker: Players 2026 Portal Tracker: Latest 2026 Portal Tracker: Team Rankings 2026 Portal Tracker: Team Breakdowns Projectio,fc04700ead29ce0974f4f56802ba69baa0753df6b437df233b67870b5bc53bbb,14,"availability,available,doubtful,impact,injuries,injury,miss,missed,out,probable,questionable,status,suspended,suspension",page
2026-06-24T12:26:31.080143+00:00,CFBDepth Injury Status,https://www.cfbdepth.com/injury-impact-report/,PAGE_SNAPSHOT,https://www.cfbdepth.com/injury-impact-report/,Injury Impact Report - CFB Depth Skip to content CFB Depth All Things College Football Primary Menu CFB Depth Depth Charts SEC Alabama Arkansas Auburn Florida Georgia Kentucky LSU Mississippi State Missouri Oklahoma Ole Miss South Carolina Tennessee Texas Texas A&#038;M Vanderbilt Big Ten Illinois Indiana Iowa Maryland Michigan Michigan State Minnesota Nebraska Northwestern Ohio State Oregon Penn State Purdue Rutgers UCLA USC Washington Wisconsin Big 12 Arizona Arizona State Baylor BYU Cincinnati Colorado Houston Iowa State Kansas Kansas State Oklahoma State TCU Texas Tech UCF Utah West Virginia ACC Boston College California Duke Clemson Florida State Georgia Tech Louisville Miami (FL) North Carolina NC State Pittsburgh SMU Stanford Syracuse Virginia Virginia Tech Wake Forest Pac 12 Oregon State Washington State Independents Connecticut Notre Dame AAC Army Charlotte East Carolina Florida Atlantic Memphis Navy North Texas Rice Temple Tulane Tulsa UAB USF UTSA C-USA Delaware Florida International Jacksonville State Kennesaw State Liberty Louisiana Tech Middle Tennessee Missouri State New Mexico State Sam Houston UTEP Western Kentucky MAC Akron Ball State Bowling Green Buffalo Central Michigan Eastern Michigan Kent State UMass Miami (OH) Northern Illinois Ohio Toledo Western Michigan Mountain West Air Force Boise State Colorado State Fresno State Hawaii Nevada New Mexico San Diego State San Jose State Wyoming UNLV Utah State Sun Belt Appalachian State Arkansas State Coastal Carolina Georgia Southern Georgia State James Madison Louisiana Louisiana-Monroe Marshall Old Dominion South Alabama Southern Miss Texas State Troy UPDATES Rankings All-In Rankings Team Talent Rankings Coaching Staff Rankings Depth Grades – Overall Depth Grades – Offense Depth Grades – Defense Strength of Schedule + 2026 Portal Tracker Portal King Challenge 2026 Portal Tracker: Players 2026 Portal Tracker: Latest 2026 Portal Tracker: Team Rankings 2026 Portal Tracker: Team Breakdowns Projections 202,4e47c052579f6a107a0645c5c49ff520a8faf6ae65a6d3c99b9c1ebdc50cdf88,9,"impact,injured,injuries,injury,miss,missed,out,status,suspended",page
2026-06-25T12:18:37.382154+00:00,CFBDepth Injury Status,https://www.cfbdepth.com/latest-injury-status/,PAGE_SNAPSHOT,https://www.cfbdepth.com/latest-injury-status/,Latest Injury &amp; Status - CFB Depth Skip to content CFB Depth All Things College Football Primary Menu CFB Depth Depth Charts SEC Alabama Arkansas Auburn Florida Georgia Kentucky LSU Mississippi State Missouri Oklahoma Ole Miss South Carolina Tennessee Texas Texas A&#038;M Vanderbilt Big Ten Illinois Indiana Iowa Maryland Michigan Michigan State Minnesota Nebraska Northwestern Ohio State Oregon Penn State Purdue Rutgers UCLA USC Washington Wisconsin Big 12 Arizona Arizona State Baylor BYU Cincinnati Colorado Houston Iowa State Kansas Kansas State Oklahoma State TCU Texas Tech UCF Utah West Virginia ACC Boston College California Duke Clemson Florida State Georgia Tech Louisville Miami (FL) North Carolina NC State Pittsburgh SMU Stanford Syracuse Virginia Virginia Tech Wake Forest Pac 12 Oregon State Washington State Independents Connecticut Notre Dame AAC Army Charlotte East Carolina Florida Atlantic Memphis Navy North Texas Rice Temple Tulane Tulsa UAB USF UTSA C-USA Delaware Florida International Jacksonville State Kennesaw State Liberty Louisiana Tech Middle Tennessee Missouri State New Mexico State Sam Houston UTEP Western Kentucky MAC Akron Ball State Bowling Green Buffalo Central Michigan Eastern Michigan Kent State UMass Miami (OH) Northern Illinois Ohio Toledo Western Michigan Mountain West Air Force Boise State Colorado State Fresno State Hawaii Nevada New Mexico San Diego State San Jose State Wyoming UNLV Utah State Sun Belt Appalachian State Arkansas State Coastal Carolina Georgia Southern Georgia State James Madison Louisiana Louisiana-Monroe Marshall Old Dominion South Alabama Southern Miss Texas State Troy UPDATES Rankings All-In Rankings Team Talent Rankings Coaching Staff Rankings Depth Grades – Overall Depth Grades – Offense Depth Grades – Defense Strength of Schedule + 2026 Portal Tracker Portal King Challenge 2026 Portal Tracker: Players 2026 Portal Tracker: Latest 2026 Portal Tracker: Team Rankings 2026 Portal Tracker: Team Breakdowns Projectio,cbaa6038057904313623d1662723db7a9030cb060e6cb0461dd2e428fc072237,6,"impact,injury,miss,missed,out,status",page
2026-06-25T12:18:37.382154+00:00,CFBDepth Injury Status,https://www.cfbdepth.com/injury-report/,PAGE_SNAPSHOT,https://www.cfbdepth.com/injury-report/,Injury &amp; Status Report - CFB Depth Skip to content CFB Depth All Things College Football Primary Menu CFB Depth Depth Charts SEC Alabama Arkansas Auburn Florida Georgia Kentucky LSU Mississippi State Missouri Oklahoma Ole Miss South Carolina Tennessee Texas Texas A&#038;M Vanderbilt Big Ten Illinois Indiana Iowa Maryland Michigan Michigan State Minnesota Nebraska Northwestern Ohio State Oregon Penn State Purdue Rutgers UCLA USC Washington Wisconsin Big 12 Arizona Arizona State Baylor BYU Cincinnati Colorado Houston Iowa State Kansas Kansas State Oklahoma State TCU Texas Tech UCF Utah West Virginia ACC Boston College California Duke Clemson Florida State Georgia Tech Louisville Miami (FL) North Carolina NC State Pittsburgh SMU Stanford Syracuse Virginia Virginia Tech Wake Forest Pac 12 Oregon State Washington State Independents Connecticut Notre Dame AAC Army Charlotte East Carolina Florida Atlantic Memphis Navy North Texas Rice Temple Tulane Tulsa UAB USF UTSA C-USA Delaware Florida International Jacksonville State Kennesaw State Liberty Louisiana Tech Middle Tennessee Missouri State New Mexico State Sam Houston UTEP Western Kentucky MAC Akron Ball State Bowling Green Buffalo Central Michigan Eastern Michigan Kent State UMass Miami (OH) Northern Illinois Ohio Toledo Western Michigan Mountain West Air Force Boise State Colorado State Fresno State Hawaii Nevada New Mexico San Diego State San Jose State Wyoming UNLV Utah State Sun Belt Appalachian State Arkansas State Coastal Carolina Georgia Southern Georgia State James Madison Louisiana Louisiana-Monroe Marshall Old Dominion South Alabama Southern Miss Texas State Troy UPDATES Rankings All-In Rankings Team Talent Rankings Coaching Staff Rankings Depth Grades – Overall Depth Grades – Offense Depth Grades – Defense Strength of Schedule + 2026 Portal Tracker Portal King Challenge 2026 Portal Tracker: Players 2026 Portal Tracker: Latest 2026 Portal Tracker: Team Rankings 2026 Portal Tracker: Team Breakdowns Projectio,78626a7688986f37642d98cd89e45d9807ea0d7c1ee2ffaf94fc9764af387247,14,"availability,available,doubtful,impact,injuries,injury,miss,missed,out,probable,questionable,status,suspended,suspension",page
